,code
5273.0,1448
5276.0,1449
5280.0,1450
529.0,1451
5290.0,1452
53.0,1453
530.0,1454
531.0,1455
5312.0,1456
5319.0,1457
532.0,1458
5320.0,1459
5321.0,1460
5327.0,1461
533.0,1462
5338.0,1463
5339.0,1464
534.0,1465
5341.0,1466
5344.0,1467
5346.0,1468
5350.0,1469
5353.0,1470
5358.0,1471
5359.0,1472
5367.0,1473
5368.0,1474
5369.0,1475
537.0,1476
5370.0,1477
5375.0,1478
5376.0,1479
5378.0,1480
538.0,1481
5380.0,1482
5381.0,1483
539.0,1484
5393.0,1485
5395.0,1486
5397.0,1487
54.0,1488
540.0,1489
5407.0,1490
5408.0,1491
5409.0,1492
541.0,1493
5411.0,1494
5412.0,1495
5414.0,1496
5418.0,1497
5419.0,1498
5422.0,1499
5424.0,1500
5425.0,1501
5426.0,1502
5427.0,1503
543.0,1504
5440.0,1505
5444.0,1506
5445.0,1507
5460.0,1508
5461.0,1509
5463.0,1510
5465.0,1511
547.0,1512
5470.0,1513
5476.0,1514
548.0,1515
5480.0,1516
5493.0,1517
55.0,1518
550.0,1519
551.0,1520
552.0,1521
553.0,1522
554.0,1523
556.0,1524
557.0,1525
559.0,1526
56.0,1527
560.0,1528
5605.0,1529
561.0,1530
562.0,1531
563.0,1532
565.0,1533
567.0,1534
569.0,1535
57.0,1536
570.0,1537
571.0,1538
572.0,1539
573.0,1540
574.0,1541
575.0,1542
5758.0,1543
576.0,1544
577.0,1545
578.0,1546
579.0,1547
58.0,1548
580.0,1549
581.0,1550
582.0,1551
583.0,1552
584.0,1553
585.0,1554
586.0,1555
587.0,1556
588.0,1557
589.0,1558
59.0,1559
591.0,1560
592.0,1561
593.0,1562
594.0,1563
595.0,1564
598.0,1565
599.0,1566
6.0,1567
60.0,1568
600.0,1569
6000.0,1570
6001.0,1571
6002.0,1572
6003.0,1573
6004.0,1574
6005.0,1575
6006.0,1576
6007.0,1577
6008.0,1578
6009.0,1579
601.0,1580
6010.0,1581
6011.0,1582
6013.0,1583
6014.0,1584
6015.0,1585
6017.0,1586
6018.0,1587
6019.0,1588
602.0,1589
6020.0,1590
6021.0,1591
6022.0,1592
6023.0,1593
6024.0,1594
6026.0,1595
6027.0,1596
6028.0,1597
603.0,1598
6030.0,1599
6032.0,1600
6033.0,1601
6034.0,1602
6035.0,1603
6036.0,1604
6037.0,1605
6038.0,1606
6039.0,1607
6040.0,1608
6042.0,1609
6043.0,1610
6044.0,1611
6046.0,1612
6048.0,1613
6049.0,1614
605.0,1615
6050.0,1616
6051.0,1617
6053.0,1618
6057.0,1619
6058.0,1620
606.0,1621
6060.0,1622
6062.0,1623
6063.0,1624
6064.0,1625
6065.0,1626
6066.0,1627
6067.0,1628
6068.0,1629
6069.0,1630
607.0,1631
6071.0,1632
6073.0,1633
6074.0,1634
6075.0,1635
6078.0,1636
608.0,1637
6082.0,1638
6083.0,1639
6086.0,1640
6087.0,1641
6089.0,1642
609.0,1643
6090.0,1644
6093.0,1645
6094.0,1646
6096.0,1647
6097.0,1648
6098.0,1649
6099.0,1650
61.0,1651
610.0,1652
6100.0,1653
6101.0,1654
6102.0,1655
6104.0,1656
6105.0,1657
6106.0,1658
6108.0,1659
6109.0,1660
611.0,1661
6110.0,1662
6112.0,1663
6114.0,1664
6116.0,1665
6117.0,1666
6118.0,1667
6119.0,1668
612.0,1669
6120.0,1670
6123.0,1671
6124.0,1672
6125.0,1673
6128.0,1674
6129.0,1675
6130.0,1676
6131.0,1677
6132.0,1678
6133.0,1679
6134.0,1680
6135.0,1681
6139.0,1682
614.0,1683
6140.0,1684
6143.0,1685
6144.0,1686
6145.0,1687
6147.0,1688
615.0,1689
6152.0,1690
6153.0,1691
6154.0,1692
6157.0,1693
6159.0,1694
616.0,1695
6161.0,1696
6164.0,1697
6166.0,1698
6167.0,1699
6169.0,1700
617.0,1701
6170.0,1702
6172.0,1703
6173.0,1704
6174.0,1705
6175.0,1706
6176.0,1707
6177.0,1708
6178.0,1709
6179.0,1710
618.0,1711
6180.0,1712
6181.0,1713
6182.0,1714
6186.0,1715
6189.0,1716
619.0,1717
6190.0,1718
6191.0,1719
6192.0,1720
6194.0,1721
6195.0,1722
6199.0,1723
62.0,1724
620.0,1725
6200.0,1726
6202.0,1727
6203.0,1728
6204.0,1729
6205.0,1730
6206.0,1731
6207.0,1732
6208.0,1733
6209.0,1734
621.0,1735
6211.0,1736
6212.0,1737
6213.0,1738
6214.0,1739
6216.0,1740
6218.0,1741
6221.0,1742
6222.0,1743
6224.0,1744
6227.0,1745
6228.0,1746
6231.0,1747
6232.0,1748
6237.0,1749
6240.0,1750
6241.0,1751
6242.0,1752
6243.0,1753
6244.0,1754
6247.0,1755
6248.0,1756
625.0,1757
6254.0,1758
626.0,1759
6263.0,1760
6264.0,1761
6265.0,1762
6266.0,1763
627.0,1764
6272.0,1765
6274.0,1766
6279.0,1767
628.0,1768
6282.0,1769
6288.0,1770
629.0,1771
6292.0,1772
6296.0,1773
6298.0,1774
63.0,1775
630.0,1776
6301.0,1777
6306.0,1778
6308.0,1779
6309.0,1780
631.0,1781
6311.0,1782
6312.0,1783
6313.0,1784
6315.0,1785
6316.0,1786
6317.0,1787
632.0,1788
6321.0,1789
6323.0,1790
6324.0,1791
6326.0,1792
633.0,1793
634.0,1794
6341.0,1795
635.0,1796
6355.0,1797
636.0,1798
6363.0,1799
637.0,1800
6371.0,1801
6374.0,1802
6375.0,1803
6377.0,1804
6378.0,1805
6379.0,1806
638.0,1807
6388.0,1808
6389.0,1809
639.0,1810
6392.0,1811
6393.0,1812
6395.0,1813
64.0,1814
640.0,1815
6407.0,1816
641.0,1817
6410.0,1818
6413.0,1819
6415.0,1820
6417.0,1821
642.0,1822
6420.0,1823
6421.0,1824
6426.0,1825
6428.0,1826
643.0,1827
6431.0,1828
6432.0,1829
644.0,1830
6441.0,1831
6445.0,1832
6447.0,1833
645.0,1834
6452.0,1835
646.0,1836
6464.0,1837
6469.0,1838
647.0,1839
6474.0,1840
6477.0,1841
6479.0,1842
649.0,1843
65.0,1844
650.0,1845
6514.0,1846
652.0,1847
6528.0,1848
653.0,1849
6532.0,1850
6535.0,1851
6539.0,1852
6540.0,1853
6541.0,1854
6543.0,1855
6546.0,1856
655.0,1857
656.0,1858
658.0,1859
659.0,1860
66.0,1861
660.0,1862
661.0,1863
662.0,1864
663.0,1865
664.0,1866
665.0,1867
666.0,1868
667.0,1869
668.0,1870
669.0,1871
67.0,1872
670.0,1873
6708.0,1874
671.0,1875
672.0,1876
673.0,1877
674.0,1878
675.0,1879
676.0,1880
677.0,1881
6779.0,1882
678.0,1883
679.0,1884
68.0,1885
680.0,1886
681.0,1887
682.0,1888
683.0,1889
684.0,1890
688.0,1891
689.0,1892
69.0,1893
690.0,1894
6900.0,1895
691.0,1896
692.0,1897
693.0,1898
695.0,1899
7.0,1900
70.0,1901
700.0,1902
7002.0,1903
7003.0,1904
7005.0,1905
701.0,1906
7010.0,1907
7012.0,1908
7015.0,1909
7016.0,1910
7019.0,1911
702.0,1912
7022.0,1913
703.0,1914
7032.0,1915
7038.0,1916
705.0,1917
7050.0,1918
7058.0,1919
706.0,1920
7066.0,1921
7069.0,1922
7070.0,1923
7071.0,1924
7072.0,1925
7078.0,1926
7081.0,1927
7082.0,1928
71.0,1929
713.0,1930
7135.0,1931
719.0,1932
72.0,1933
720.0,1934
721.0,1935
722.0,1936
723.0,1937
724.0,1938
725.0,1939
726.0,1940
727.0,1941
728.0,1942
73.0,1943
730.0,1944
736.0,1945
737.0,1946
738.0,1947
