,code
8000,2618
801,2619
8010,2620
8011,2621
8014,2622
802,2623
8028,2624
803,2625
8030,2626
8033,2627
804,2628
8048,2629
8049,2630
805,2631
8050,2632
8052,2633
8054,2634
8055,2635
8058,2636
806,2637
807,2638
808,2639
8080,2640
8084,2641
809,2642
81,2643
810,2644
811,2645
812,2646
813,2647
814,2648
815,2649
816,2650
817,2651
82,2652
820,2653
822,2654
823,2655
824,2656
827,2657
828,2658
83,2659
830,2660
832,2661
833,2662
836,2663
84,2664
841,2665
842,2666
844,2667
85,2668
857,2669
86,2670
861,2671
862,2672
865,2673
866,2674
87,2675
872,2676
875,2677
877,2678
878,2679
879,2680
88,2681
881,2682
882,2683
883,2684
885,2685
89,2686
895,2687
896,2688
898,2689
899,2690
9,2691
90,2692
900,2693
9001,2694
9005,2695
9006,2696
901,2697
9013,2698
902,2699
9029,2700
903,2701
904,2702
905,2703
907,2704
9077,2705
908,2706
9080,2707
9089,2708
909,2709
9097,2710
9098,2711
9099,2712
91,2713
910,2714
9100,2715
911,2716
9119,2717
912,2718
913,2719
9130,2720
9131,2721
9132,2722
914,2723
9140,2724
915,2725
9155,2726
9157,2727
916,2728
9169,2729
917,2730
9170,2731
918,2732
92,2733
920,2734
921,2735
922,2736
923,2737
925,2738
926,2739
928,2740
929,2741
93,2742
930,2743
931,2744
932,2745
933,2746
935,2747
937,2748
939,2749
94,2750
940,2751
942,2752
944,2753
946,2754
947,2755
95,2756
950,2757
954,2758
955,2759
956,2760
959,2761
96,2762
960,2763
963,2764
966,2765
967,2766
969,2767
972,2768
974,2769
975,2770
976,2771
977,2772
978,2773
979,2774
98,2775
981,2776
982,2777
983,2778
986,2779
989,2780
99,2781
990,2782
993,2783
994,2784
996,2785
first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero ,2786
